Channel_DF_image	Count_SSC	DefinedGrid_Grid_Columns	DefinedGrid_Grid_Rows	DefinedGrid_Grid_XLocationOfLowestXSpot	DefinedGrid_Grid_XSpacing	DefinedGrid_Grid_YLocationOfLowestYSpot	DefinedGrid_Grid_YSpacing	ExecutionTime_01Images	ExecutionTime_02Metadata	ExecutionTime_03NamesAndTypes	ExecutionTime_04Groups	ExecutionTime_05DefineGrid	ExecutionTime_06IdentifyObjectsInGrid	ExecutionTime_07OverlayOutlines	ExecutionTime_08MeasureGranularity	ExecutionTime_09MeasureObjectIntensityDistribution	ExecutionTime_10MeasureTexture	ExecutionTime_11MeasureObjectIntensity	ExecutionTime_12MeasureObjectSizeShape	FileName_DF_image	Frame_DF_image	Granularity_1_DF_image	Granularity_2_DF_image	Granularity_3_DF_image	Granularity_4_DF_image	Granularity_5_DF_image	Group_Index	Group_Number	Height_DF_image	ImageNumber	ImageSet_ImageSet	MD5Digest_DF_image	Metadata_FileLocation	Metadata_Frame	Metadata_Series	ModuleError_01Images	ModuleError_02Metadata	ModuleError_03NamesAndTypes	ModuleError_04Groups	ModuleError_05DefineGrid	ModuleError_06IdentifyObjectsInGrid	ModuleError_07OverlayOutlines	ModuleError_08MeasureGranularity	ModuleError_09MeasureObjectIntensityDistribution	ModuleError_10MeasureTexture	ModuleError_11MeasureObjectIntensity	ModuleError_12MeasureObjectSizeShape	PathName_DF_image	ProcessingStatus	Scaling_DF_image	Series_DF_image	Texture_AngularSecondMoment_DF_image_3_0	Texture_AngularSecondMoment_DF_image_3_135	Texture_AngularSecondMoment_DF_image_3_45	Texture_AngularSecondMoment_DF_image_3_90	Texture_Contrast_DF_image_3_0	Texture_Contrast_DF_image_3_135	Texture_Contrast_DF_image_3_45	Texture_Contrast_DF_image_3_90	Texture_Correlation_DF_image_3_0	Texture_Correlation_DF_image_3_135	Texture_Correlation_DF_image_3_45	Texture_Correlation_DF_image_3_90	Texture_DifferenceEntropy_DF_image_3_0	Texture_DifferenceEntropy_DF_image_3_135	Texture_DifferenceEntropy_DF_image_3_45	Texture_DifferenceEntropy_DF_image_3_90	Texture_DifferenceVariance_DF_image_3_0	Texture_DifferenceVariance_DF_image_3_135	Texture_DifferenceVariance_DF_image_3_45	Texture_DifferenceVariance_DF_image_3_90	Texture_Entropy_DF_image_3_0	Texture_Entropy_DF_image_3_135	Texture_Entropy_DF_image_3_45	Texture_Entropy_DF_image_3_90	Texture_Gabor_DF_image_3	Texture_InfoMeas1_DF_image_3_0	Texture_InfoMeas1_DF_image_3_135	Texture_InfoMeas1_DF_image_3_45	Texture_InfoMeas1_DF_image_3_90	Texture_InfoMeas2_DF_image_3_0	Texture_InfoMeas2_DF_image_3_135	Texture_InfoMeas2_DF_image_3_45	Texture_InfoMeas2_DF_image_3_90	Texture_InverseDifferenceMoment_DF_image_3_0	Texture_InverseDifferenceMoment_DF_image_3_135	Texture_InverseDifferenceMoment_DF_image_3_45	Texture_InverseDifferenceMoment_DF_image_3_90	Texture_SumAverage_DF_image_3_0	Texture_SumAverage_DF_image_3_135	Texture_SumAverage_DF_image_3_45	Texture_SumAverage_DF_image_3_90	Texture_SumEntropy_DF_image_3_0	Texture_SumEntropy_DF_image_3_135	Texture_SumEntropy_DF_image_3_45	Texture_SumEntropy_DF_image_3_90	Texture_SumVariance_DF_image_3_0	Texture_SumVariance_DF_image_3_135	Texture_SumVariance_DF_image_3_45	Texture_SumVariance_DF_image_3_90	Texture_Variance_DF_image_3_0	Texture_Variance_DF_image_3_135	Texture_Variance_DF_image_3_45	Texture_Variance_DF_image_3_90	URL_DF_image	Width_DF_image
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.37	0.0	0.04	0.17	0.26	4.15	10.61	5.33	0.88	14.19	ch4_CP0005.tif	0	1.03871645413	2.15372163983	3.72681056019	4.72409886421	4.66843155912	31	1	825	31	eLsa8ueJG01rgyutAUtmRGozMNUDqgBXpDCvAIMJ5ETMKhfEgFe7kIACMsABDaSBwW8HAJI0nw0=	18db3196e0a00b9a7e27bbdcd2ecca62	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0005.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/+-	Done	65535	0	0.791485303449	0.7731236582	0.773046333409	0.790623093185	0.0917481383175	0.129082529703	0.127978463305	0.0934925901349	0.618918533577	0.464162918447	0.468743778583	0.611375744318	0.278035032454	0.340933904093	0.340338546975	0.280320688559	0.085755508656	0.118548534025	0.117502715832	0.0873665820161	0.540970318761	0.581617528387	0.581414820056	0.542899418736	0.0206581767774	-0.31461084266	-0.190652716145	-0.191348932471	-0.309194938241	0.427800984003	0.339796309405	0.340324298989	0.424406479876	0.962689099576	0.951252783751	0.951312798686	0.962349266993	2.1900243309	2.19037449459	2.19037449459	2.1900700435	0.475263885219	0.495105460811	0.495023161675	0.47590045997	0.389765560125	0.352713039879	0.353817106277	0.387652778401	0.120540980529	0.120083834989	0.120410098234	0.120085148934	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0005.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.35	0.0	0.05	0.24	0.45	6.22	12.53	5.58	1.02	14.02	ch4_CP0006.tif	0	0.931255668745	1.76024704533	2.99243120036	3.88814390811	3.8843422484	32	1	825	32	eLsa8ueJG01rgyutAUtmRGozMNMDqgBXpDCvAIMJ5ETMKhfEgFe7kIACMsABDaSBwW8HAJKBnw4=	f77c216d1dc5c37184f9d48b34b5655c	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0006.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/+-	Done	65535	0	0.646198185822	0.621159913128	0.620833242192	0.644529750813	0.154810882548	0.225614340431	0.226487529674	0.156686573767	0.712024557993	0.581104233042	0.579483167729	0.708746428036	0.387930283691	0.478139953442	0.478414996827	0.392439932372	0.139617770975	0.197828668857	0.198634715547	0.1410053964	0.881546407182	0.950051475718	0.950495274883	0.885827431271	0.0332615206491	-0.382839083878	-0.260064953435	-0.25910398992	-0.375485130143	0.584302918366	0.497287078649	0.496614117116	0.579749751494	0.941383466874	0.922318401309	0.922262457897	0.940432657869	2.40640418786	2.40735018145	2.40735018145	2.40656934307	0.769993278129	0.798430401298	0.798959599613	0.772077661675	0.920355063942	0.851571054012	0.850697864769	0.919259357925	0.268989379756	0.269059815272	0.269456746457	0.268948641134	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0006.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.44	0.0	0.05	0.25	0.45	6.12	12.56	5.52	1.05	13.99	ch4_CP0007.tif	0	1.00340872009	2.22403128416	4.04238052214	4.69486068982	4.76253831676	33	1	825	33	eLsa8ueJG01rgyutAUtmRGozMNcDqgBXpDCvAIMJ5ETMKhfEgFe7kIACMsABDaSBwW8HAJLOnw8=	c0409d4aad8792f531799e0c715f2c37	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0007.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/+-	Done	65535	0	0.745262408697	0.724169307716	0.724169228632	0.746134152743	0.121138391211	0.171984241154	0.174245653294	0.122071813021	0.64340069513	0.494545148277	0.487898935514	0.640246623537	0.330728580207	0.403136388153	0.403282289137	0.329116636362	0.111481340493	0.15505957448	0.157280915027	0.11253062997	0.65831882071	0.706588905447	0.706859317751	0.656781890992	0.099809703823	-0.316909444625	-0.196054140366	-0.195336401851	-0.319740900998	0.468600107684	0.37743384004	0.376818642285	0.470445378025	0.953117111678	0.939024895072	0.939132606846	0.953526584594	2.25178205412	2.25228805181	2.25228805181	2.25158003392	0.571809292084	0.594252392138	0.594141545581	0.570588462688	0.558270620641	0.50852796969	0.50626655755	0.556568874134	0.169845230112	0.170321122013	0.170307009964	0.169845590767	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0007.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.47	0.0	0.12	0.28	0.43	6.23	12.17	5.35	0.91	12.15	ch4_CP0008.tif	0	0.999984611373	1.92216783156	3.4649968669	4.25124973394	4.0694520298	34	1	825	34	eLsa8ueJG01rgyutAUtmRGozsNADqgBXpDCvAIMJ5ETMKhfEgFe7kIACMsABDaSBwW8HAJMbnxA=	c593afdf5e0857cbbb284464aa4e641c	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0008.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/+-	Done	65535	0	0.78634424589	0.768637981161	0.767348316773	0.786566540267	0.0929425643294	0.127728346387	0.129631602939	0.0924765907248	0.604146046773	0.457230551659	0.449142515365	0.606647852714	0.282850807128	0.342807041309	0.346185720964	0.28192208016	0.0866691021127	0.117048329575	0.118659009123	0.0862637154227	0.54924349503	0.588224813593	0.590548789612	0.548857021062	0.0649530993089	-0.309387333321	-0.192452724277	-0.185403391485	-0.311623616801	0.426968260557	0.343336185206	0.337298466084	0.428302199888	0.961741337449	0.950708779185	0.950057271664	0.961930239896	2.19257538893	2.19301034211	2.19301034211	2.19271400133	0.48213189534	0.501119583217	0.50218644225	0.481754781163	0.376635872717	0.342924724048	0.341021467496	0.377720858041	0.117167964134	0.117897929991	0.117443156819	0.11755663829	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0008.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.39	0.0	0.05	0.29	0.4	6.16	12.18	5.34	0.89	12.14	ch4_CP0009.tif	0	1.02050144527	2.14461935203	3.88068395501	4.89727181943	5.05206503383	35	1	825	35	eLsa8ueJG01rgyutAUtmRGozsNQDqgBXpDCvAIMJ5ETMKhfEgFe7kIACMsABDaSBwW8HAJNonxE=	d6d39a1eb52dc3df80788f75ec2a4e46	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0009.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/+-	Done	65535	0	0.731698550977	0.709053681794	0.709395647947	0.730522365969	0.130494728305	0.191420841695	0.189585664305	0.134765169948	0.667916128103	0.512417752692	0.517096711793	0.65601570645	0.343739257355	0.423114954359	0.422650943515	0.349340649652	0.119718748431	0.171917590957	0.170163350112	0.123488148722	0.698976124563	0.752867130149	0.752274270949	0.702372313756	0.0492384348299	-0.333062357297	-0.205282953816	-0.206545564433	-0.322854710507	0.493763034486	0.397841529034	0.399107052745	0.486965736996	0.950700556084	0.935163388731	0.935183166037	0.949683557221	2.27942932979	2.27953303615	2.27953599612	2.27892206739	0.606985386156	0.630958384718	0.63061617712	0.607940253944	0.655419212786	0.593761163893	0.595600606386	0.648783620189	0.19658145054	0.196690220192	0.196896842325	0.196383531974	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0009.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.65	0.0	0.11	0.3	0.43	5.02	10.29	5.51	0.98	10.2	ch4_CP0010.tif	0	1.0814112414	2.22572784279	4.19144565001	5.35354224223	4.79860434615	36	1	825	36	eLsa8ueJG01rgyutAUtmRGozNNADqgBXpDCvAIMJ5ETMKhfEgFe7kIACMsABDaSBwW8HAJEBnwk=	aa83e0a1152e5dabe7ea405a3a8c1ece	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0010.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/+-	Done	65535	0	0.855492250654	0.842005597379	0.842248352852	0.854634751312	0.0693489640935	0.10197074372	0.10181978558	0.0738170021382	0.642569094445	0.474442252943	0.475218912542	0.618896961459	0.210847767416	0.262833687885	0.261012003626	0.214307028175	0.0664385513283	0.0966501527234	0.0965877763822	0.0707544573237	0.408953509902	0.442173229243	0.441503341634	0.411202966129	0.056797647084	-0.366019789269	-0.235758054077	-0.238359447502	-0.356280820642	0.409358156744	0.333987300582	0.335763507146	0.404104736413	0.974528972694	0.966293937648	0.966627020422	0.9740661502	2.13852245079	2.13872461091	2.13872461091	2.13839268598	0.360577159498	0.378858108742	0.378505926913	0.36182230233	0.318691055807	0.286075720782	0.286226678922	0.313568838793	0.0971801611208	0.0967598749187	0.0971014083885	0.0967657884164	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/%2B-/ch4_CP0010.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.63	0.0	0.11	0.31	0.43	5.52	10.21	5.95	0.94	10.27	ch4_CP0001.tif	0	1.14838437169	1.79985360416	3.43012792972	4.49848199507	4.20819436916	37	1	825	37	eLsa8ueJG01rgyytIRfNBoZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJDunwk=	598dde8d5464cb824a4cdba131aa90ee	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0001.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.748298466232	0.727115298165	0.726230668588	0.746020146324	0.11795620438	0.170970453644	0.173048348044	0.123205780432	0.645359813582	0.487494853249	0.481267017145	0.630110950032	0.322571203277	0.395605210019	0.398810741787	0.329990610163	0.10894023773	0.154896991606	0.156602742703	0.113595623285	0.651777166912	0.701984982011	0.703842781197	0.657676873525	0.0808831585253	-0.334007694979	-0.209977148168	-0.205104262451	-0.3209385042	0.479874765424	0.389849597136	0.385778810721	0.471574483509	0.954764042204	0.940898681931	0.940213263668	0.953439656196	2.25157855932	2.25237241077	2.25237241077	2.25193836172	0.5676064207	0.590773444265	0.59175874547	0.57048748915	0.547257516998	0.496223748121	0.494145853721	0.542971063959	0.166578057046	0.16657357383	0.167124531894	0.166594601367	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0001.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.57	0.0	0.06	0.26	0.32	4.29	10.41	5.64	1.08	14.35	ch4_CP0002.tif	0	1.22946155384	2.25118827595	3.9125354583	5.09430648988	4.79413686465	38	1	825	38	eLsa8ueJG01rgyytIRfNBkZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJE7nwo=	669d57a4e73facfaf2ec171708f41dd5	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0002.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.81985963413	0.803640429558	0.803575910673	0.819304332007	0.0909120401091	0.126753038403	0.127333191255	0.0909518543095	0.604954831383	0.450737943905	0.448224690814	0.605070004331	0.259527974304	0.316966260647	0.316567438257	0.261358385532	0.0858883316036	0.11803608058	0.118639431878	0.0858418656166	0.489789278829	0.526378684191	0.526320938751	0.491067812214	0.0544416409885	-0.313982499049	-0.192152871103	-0.192206003554	-0.310055131149	0.40852049808	0.325430217134	0.325588420374	0.406150155127	0.966488974793	0.956534406189	0.956624365146	0.966135304277	2.16790385608	2.16839084542	2.16839084542	2.16796431468	0.427327138953	0.446469277475	0.446655761062	0.428244625472	0.369348662289	0.334786169272	0.33420601642	0.369645395173	0.115222344799	0.115278449589	0.115593847134	0.11520049842	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0002.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.43	0.0	0.0599999999999	0.24	0.35	4.32	10.41	5.61	1.07	14.33	ch4_CP0003.tif	0	1.15212436861	2.23683693797	4.07715470018	4.94712348282	4.75405217778	39	1	825	39	eLsa8ueJG01rgyytIRfNBsZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJGInws=	cbe5ee332e763e28f6ea3a6038c95170	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0003.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.872811628341	0.860203244175	0.860405486534	0.873112516844	0.057900169579	0.0806545663357	0.079479460813	0.0579517805795	0.554773676311	0.380008495616	0.389042698764	0.553283286577	0.198541429545	0.244008045931	0.243288906822	0.198193810893	0.0554655769674	0.076419259088	0.0752856599216	0.0555269279277	0.352913069761	0.37977017213	0.379287291992	0.352537180569	0.0277325867559	-0.287782459909	-0.159951757941	-0.162132177268	-0.288220022355	0.334552764826	0.252836852724	0.254617331692	0.334756583189	0.976155246636	0.968980835568	0.969057179858	0.976236400041	2.10496645285	2.10512458487	2.10512458487	2.10484406105	0.311493693375	0.326008515883	0.325938053906	0.310702102789	0.202192985308	0.179524593763	0.180699699286	0.201503483388	0.065051663771	0.0651915851347	0.0652485243209	0.0650384663238	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0003.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.54	0.0	0.0600000000001	0.27	0.44	5.99	12.59	5.31	0.87	10.41	ch4_CP0004.tif	0	1.22365438716	2.05042708193	3.70161803847	4.68960038113	4.44227442249	40	1	825	40	eLsa8ueJG01rgyytIRfNBiZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJHVnww=	bb7b3e8d8915b4c558fad089d8f1cac0	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0004.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.830077759254	0.814812376018	0.814776264755	0.829898530817	0.0852672712527	0.118472540418	0.11957956678	0.0855857848559	0.604013582149	0.450652885226	0.445520908918	0.60202097248	0.24941660192	0.302769073463	0.303996532904	0.249424036018	0.0807577076105	0.110783712888	0.111801195801	0.0810718630949	0.466466860391	0.500754685124	0.501119999103	0.466673223653	0.0289931525654	-0.316344787146	-0.196823837224	-0.195308234212	-0.315735139769	0.401108438598	0.321811506484	0.320791705911	0.400754630187	0.968176702086	0.959118254678	0.958904574574	0.968183986917	2.15759050358	2.158035413	2.158035413	2.15757870678	0.40759604707	0.425910799188	0.425926857102	0.407856744686	0.345390109685	0.31284840625	0.311741379889	0.344514966064	0.107728776438	0.107969899342	0.108099170936	0.107728776438	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0004.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.54	0.0	0.05	0.28	0.41	6.15	12.56	5.33	0.89	10.43	ch4_CP0005.tif	0	1.20454766142	2.08549598683	3.74972279161	4.63092245358	4.31053476737	41	1	825	41	eLsa8ueJG01rgyytIRfNBqZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJIinw0=	1337f4e22543d9e7383eb2042d505c1c	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0005.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.890371120093	0.879569530455	0.879009085513	0.889804287426	0.0502425717024	0.0675049283393	0.070062336832	0.0510624493106	0.529871536143	0.369278280367	0.345383727729	0.521456835613	0.177667992975	0.216660411381	0.219165538218	0.180036654063	0.0484173928805	0.0644240970964	0.0668741236823	0.049173728851	0.30807069892	0.33062024132	0.331859181609	0.309362567747	0.0508374170211	-0.277390335304	-0.154785856038	-0.147828302094	-0.269284845071	0.30736077931	0.232380110289	0.227274048619	0.303104120742	0.979362646106	0.973400901471	0.97306304471	0.979006936111	2.08699550247	2.08720052569	2.08720052569	2.08693946767	0.272873732982	0.285796952535	0.286275995464	0.273517752629	0.163497181061	0.146550969131	0.143993560638	0.16234494266	0.0534430160112	0.0536149210641	0.0536311301854	0.0534605174183	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0005.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.37	0.0	0.04	0.17	0.26	4.33	12.18	6.99	1.36	13.95	ch4_CP0006.tif	0	1.09301025941	1.84386896111	3.39201771872	4.60421341978	4.19939351659	42	1	825	42	eLsa8ueJG01rgyytIRfNBmZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJJvnw4=	94c9af94dcf2f5d25e0ac02ebdb5e26e	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0006.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.796083882511	0.778320151923	0.778061123976	0.795115732733	0.097198259972	0.141826652696	0.141841452513	0.100928998009	0.642739196961	0.4799296433	0.479877666062	0.629288646454	0.277278932291	0.341621095864	0.342535424441	0.282143514063	0.0912193207045	0.131111122595	0.131055948637	0.0946513304329	0.546147092848	0.588573903656	0.589004509064	0.549029820534	0.0268649528081	-0.339265539761	-0.214002205768	-0.212381385196	-0.331084151148	0.44746678605	0.362763731891	0.361729936089	0.44260315667	0.963283309029	0.951927360885	0.951714187337	0.962459101265	2.19870972499	2.19922034561	2.19922034561	2.19879230259	0.477768752894	0.498627578065	0.499039757256	0.479293235702	0.44693042986	0.403586512746	0.403571712928	0.443585653463	0.136267392953	0.136251725444	0.136723715245	0.136262668336	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0006.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.0	0	0.32	0.0	0.05	0.2	0.27	4.29	12.02	6.93	1.33	14.17	ch4_CP0007.tif	0	1.19444000783	1.81328928212	3.19018646865	3.80580456215	3.81865454068	43	1	825	43	eLsa8ueJG01rgyytIRfNBuZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJK8nw8=	5d449c5b778aec037fd4a47b1a28e605	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0007.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.868913187701	0.85745478239	0.856831705108	0.869786584529	0.0543272137433	0.0739976083495	0.075471670189	0.0542932979429	0.585667996902	0.436654497975	0.425433872566	0.586067874807	0.192206274643	0.233680328161	0.235641993368	0.188966520859	0.0520936181941	0.0702360034	0.071619849828	0.0521476063656	0.357185004207	0.382803432214	0.383992500253	0.355087405331	0.0489551155886	-0.319373722335	-0.201543008986	-0.195792963138	-0.328293429834	0.356420566706	0.286776833609	0.282941024795	0.360885244416	0.977046800614	0.970524862178	0.970214619499	0.977575784117	2.10868391949	2.10888373855	2.10888373855	2.10860871489	0.318356372371	0.33264136435	0.333297103857	0.317075156964	0.207912055442	0.18870998051	0.187235918671	0.208036042649	0.0656867589285	0.0656015343279	0.0658563217563	0.0656341883236	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0007.tif	825
-1	225.0	15	15	27	55.0	27	55.0	0.00999999999999	0	0.26	0.0	0.03	0.2	0.4	6.05	14.52	7.44	0.84	10.76	ch4_CP0008.tif	0	1.13629320897	1.97788337866	3.69506207567	4.72905079565	4.27590525251	44	1	825	44	eLsa8ueJG01rgyytIRfNBhZ6QBXgihTmFWAwgZyIWeWCGPBqFxJQQAY4oIE0MPjtAJMJnxA=	264e86490769d57cbfa3db7a02c0911e	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0008.tif	0	0	0	0	0	0	0	0	0	0	0	0	0	0	/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-+	Done	65535	0	0.722967367467	0.702571828554	0.702131484604	0.721991421533	0.140604586006	0.206198459635	0.204141284979	0.146303915063	0.681792212152	0.534667804362	0.539310410747	0.669278174205	0.34565897284	0.421876331797	0.421630086822	0.350986760059	0.129569287207	0.186613689831	0.184631006304	0.134759432139	0.723620510313	0.776786103854	0.777144127784	0.727296920802	0.0542130992282	-0.354806009095	-0.237556602196	-0.236634564978	-0.347945309959	0.517868020849	0.434679198297	0.434010207201	0.513750498536	0.950892348004	0.936300784307	0.936263817516	0.949992795682	2.3004335324	2.30128728814	2.30128728814	2.30080955541	0.628372188208	0.652478119169	0.652907306029	0.629861773677	0.743123162341	0.680043393534	0.68210056819	0.738451162065	0.221052599509	0.221460075533	0.221702163219	0.221209375912	file:/Volumes/MoritzBertholdHD/CellData/featureExtractionCellProfiler/extracted_tifs_montages_ex3/-%2B/ch4_CP0008.tif	825
